DryBulbTemperature,DewPointTemperature,RelativeHumidity,AtmosphericPressure,ExtraterrestrialHorizontalRadiation,ExtraterrestrialDirectNormalRadiation,HorizontalInfraredRadiationIntensityfromSky,GlobalHorizontalRadiation,DirectNormalRadiation,DiffuseHorizontalRadiation,Global Horizontal Illuminance,Direct Normal Illuminance,Diffuse Horizontal Illuminance,WindDirection,WindSpeed,Total Sky Cover,Opaque Sky Cover,PrecipitableWater,AerosolOpticalDepth,SnowDepth,OccupancySchedule,hours,dayofw,months,datee,holiday_bool,holiday_name,Heating,
3.7,2.2,90,99550,0,9999,285.039149,0,0,0,0,0,0,1,2,4,7,0,0,0,0.05,6,0,10,2018-10-08,1,Columbus Day,0,0
3.6,2,89,99520,39,9999,284.4279912,6,0,0,0,0,0,35,5,5,7,0,0,0,0.05,7,0,10,2018-10-08,1,Columbus Day,0,0
3.4,1.9,90,99500,264,9999,275.6885754,159,0,11,8,4,7,36,4,6,4,0,0,0,0.05,8,0,10,2018-10-08,1,Columbus Day,0,0
3.8,2.4,90,99490,489,9999,285.6511854,339,10,57,33,40,19,36,4,4,7,0,0,0,0.05,9,0,10,2018-10-08,1,Columbus Day,0,0
4.5,2.6,87,99520,675,9999,288.7533397,497,67,119,48,62,17,36,6,8,7,0,0,0,0.05,10,0,10,2018-10-08,1,Columbus Day,0,0
6.4,2.6,77,99470,808,9999,296.74313,613,125,192,60,68,20,4,5,9,7,0,0,0,0.05,11,0,10,2018-10-08,1,Columbus Day,0,0
7.3,1.9,68,99450,879,9999,299.8497813,674,15,178,69,77,19,3,6,5,7,0,0,0,0.05,12,0,10,2018-10-08,1,Columbus Day,0,0
7,2.3,72,99430,885,9999,303.7480333,679,10,160,69,78,18,36,9,3,8,0,0,0,0.05,13,0,10,2018-10-08,1,Columbus Day,0,0
6.7,2.1,72,99440,824,9999,294.0711067,627,0,74,64,77,18,35,10,9,6,0,0,0,0.05,14,0,10,2018-10-08,1,Columbus Day,0,0
6.8,2.5,74,99410,700,9999,294.9041975,518,0,55,50,53,23,36,6,6,6,0,0,0,0.05,15,0,10,2018-10-08,1,Columbus Day,0,0
6.8,2.2,73,99450,522,9999,294.5950189,366,0,43,31,28,21,35,8,7,6,0,0,0,0.05,16,0,10,2018-10-08,1,Columbus Day,0,0
6.7,2.5,75,99420,302,9999,297.9156351,189,0,39,4,0,4,1,6,4,7,0,0,0,0.05,17,0,10,2018-10-08,1,Columbus Day,0,0
6.5,2.4,75,99430,66,9999,296.9606713,25,0,21,1,0,1,35,6,3,7,0,0,0,0,18,0,10,2018-10-08,1,Columbus Day,0,0
6.1,2.6,78,99450,0,9999,292.0660618,0,0,0,0,0,0,35,9,0,6,0,0,0,0,19,0,10,2018-10-08,1,Columbus Day,0,0
5.7,2.3,79,99470,0,9999,293.4727021,0,0,0,0,0,0,36,6,9,7,0,0,0,0,20,0,10,2018-10-08,1,Columbus Day,0,0
5.5,2.3,80,99490,0,9999,292.6312039,0,0,0,0,0,0,35,7,2,7,0,0,0,0,21,0,10,2018-10-08,1,Columbus Day,0,0
5.1,1.5,77,99510,0,9999,290.1383043,0,0,0,0,0,0,35,10,4,7,0,0,0,0,22,0,10,2018-10-08,1,Columbus Day,0,0
4.6,1.3,79,99540,0,9999,287.8546094,0,0,0,0,0,0,35,8,1,7,0,0,0,0,23,0,10,2018-10-08,1,Columbus Day,0,0
4.4,1.2,80,99520,0,9999,286.9248198,0,0,0,0,0,0,1,7,6,7,0,0,0,0,0,1,10,2018-10-08,1,Columbus Day,0,0
4.2,0.7,78,99550,0,9999,285.5934826,0,0,0,0,0,0,36,8,6,7,0,0,0,0,1,1,10,2018-10-09,0,,0,0
4,0.7,79,99590,0,9999,284.7701505,0,0,0,0,0,0,35,7,2,7,0,0,0,0,2,1,10,2018-10-09,0,,0,0
3.7,0.5,79,99630,0,9999,280.0729555,0,0,0,0,0,0,35,9,5,6,0,0,0,0,3,1,10,2018-10-09,0,,0,0
3.5,0.6,82,99630,0,9999,282.6195625,0,0,0,0,0,0,35,7,6,7,0,0,0,0,4,1,10,2018-10-09,0,,0,0
3.5,0.6,81,99660,0,9999,279.3630107,0,0,0,0,0,0,1,7,2,6,0,0,0,0,5,1,10,2018-10-09,0,,6.723387996,0.426122839
3.5,0.6,81,99700,0,9999,282.6195625,0,0,0,0,0,0,35,6,6,7,0,0,0,0.05,6,1,10,2018-10-09,0,,34.86783187,-0.305356398
3.3,0.7,83,99680,37,9999,281.9025006,8,0,0,0,0,0,35,8,8,7,0,0,0,0.05,7,1,10,2018-10-09,0,,65.67107692,0.297782382
3.1,1.1,87,99740,259,9999,278.2412012,152,0,6,7,2,7,35,10,9,6,0,0,0,0.05,8,1,10,2018-10-09,0,,41.72988688,-0.77655687
3.1,1.1,87,99810,484,9999,281.4846761,336,0,25,7,0,7,35,10,7,7,0,0,0,0.05,9,1,10,2018-10-09,0,,36.80667715,-0.778601868
3.3,1.1,86,99840,669,9999,282.3011648,494,0,45,41,21,31,35,11,4,7,0,0,0,0.05,10,1,10,2018-10-09,0,,33.8195717,0.672770778
3.7,1.3,84,99880,802,9999,280.8656709,611,0,42,64,65,26,36,12,1,6,0,0,0,0.05,11,1,10,2018-10-09,0,,30.12841309,-0.960143018
4.1,1.4,82,99910,873,9999,285.8869853,675,0,92,59,38,35,36,8,8,7,0,0,0,0.05,12,1,10,2018-10-09,0,,30.51654252,-0.782943859
4.5,1.4,81,99880,879,9999,284.2280361,679,12,189,15,0,15,35,10,4,6,0,0,0,0.05,13,1,10,2018-10-09,0,,20.71595103,0.956627881
5,1.2,76,99850,817,9999,289.4152919,625,27,206,13,0,13,36,13,7,7,0,0,0,0.05,14,1,10,2018-10-09,0,,17.33441065,-0.99845188
5,0.6,73,99830,693,9999,288.8024418,515,9,161,18,0,18,36,12,5,7,0,0,0,0.05,15,1,10,2018-10-09,0,,15.49008127,0.216162182
5.1,0.6,73,99820,515,9999,289.2182091,364,121,164,37,46,19,2,12,5,7,0,0,0,0.05,16,1,10,2018-10-09,0,,12.63483531,0.068411221
5,-2.4,59,99820,295,9999,285.7178905,185,177,103,17,42,8,1,12,2,7,0,0,0,0.05,17,1,10,2018-10-09,0,,20.09449224,0.947375768
4.5,-4.2,53,99850,61,9999,274.0425553,22,3,19,2,1,2,36,8,7,4,0,0,0,0,18,1,10,2018-10-09,0,,30.11994113,-0.962476524
3.6,-4.7,54,99860,0,9999,277.6654251,0,0,0,0,0,0,35,8,5,7,0,0,0,0,19,1,10,2018-10-09,0,,32.24802172,0.739343739
3.1,-4.5,57,99850,0,9999,275.8659872,0,0,0,0,0,0,36,8,6,7,0,0,0,0,20,1,10,2018-10-09,0,,36.12063423,-0.999970499
2.9,-4.2,60,99830,0,9999,275.3706131,0,0,0,0,0,0,36,9,8,7,0,0,0,0,21,1,10,2018-10-09,0,,38.44090611,0.675611835
2.4,-2.9,68,99850,0,9999,271.5147881,0,0,0,0,0,0,36,9,7,6,0,0,0,0,22,1,10,2018-10-09,0,,0,0
1.8,-2.6,73,99820,0,9999,269.4494601,0,0,0,0,0,0,1,9,3,6,0,0,0,0,23,1,10,2018-10-09,0,,0,0
1.3,-2.2,78,99750,0,9999,267.8811992,0,0,0,0,0,0,35,8,5,6,0,0,0,0,0,2,10,2018-10-09,0,,0,0
1.3,-1.6,81,99660,0,9999,268.4613054,0,0,0,0,0,0,36,9,3,6,0,0,0,0,1,2,10,2018-10-10,0,,0,0
1.4,-1.8,79,99640,0,9999,268.6594971,0,0,0,0,0,0,36,5,6,6,0,0,0,0,2,2,10,2018-10-10,0,,0,0
1.9,-2.5,72,99570,0,9999,269.9396534,0,0,0,0,0,0,1,6,0,6,0,0,0,0,3,2,10,2018-10-10,0,,0,0
1.9,-3.1,70,99550,0,9999,269.3525056,0,0,0,0,0,0,36,7,0,6,0,0,0,0,4,2,10,2018-10-10,0,,0,0
1.7,-3.2,70,99530,0,9999,268.4718047,0,0,0,0,0,0,2,8,5,6,0,0,0,0,5,2,10,2018-10-10,0,,3.544794137,-0.392365103
1.4,-3.7,69,99520,0,9999,266.8140207,0,0,0,0,0,0,2,12,5,6,0,0,0,0.1,6,2,10,2018-10-10,0,,27.3939093,0.771009333
0.9,-3.2,74,99500,34,9999,265.3579928,8,0,0,0,0,0,36,10,0,6,0,0,0,0.2,7,2,10,2018-10-10,0,,62.86267258,0.030814629
0.8,-3.2,75,99490,253,9999,264.9706796,150,0,7,5,0,5,2,11,4,6,0,0,0,0.95,8,2,10,2018-10-10,0,,40.59791569,0.240410572
0.7,-3.1,76,99430,478,9999,264.6800757,332,0,38,16,2,16,36,9,0,6,0,0,0,0.95,9,2,10,2018-10-10,0,,37.43239304,-0.263567684
0.9,-3.2,74,99400,663,9999,268.4512873,490,0,73,17,0,17,2,12,9,7,0,0,0,0.975703227,10,2,10,2018-10-10,0,,35.46211904,-0.786177925
1.3,-3.3,71,99370,796,9999,269.924596,605,0,94,39,11,32,2,13,5,7,0,0,0,0.95,11,2,10,2018-10-10,0,,32.13724009,0.66037164
2,-2.8,70,99320,867,9999,273.1866711,666,3,155,69,62,29,2,13,2,7,0,0,0,0.513528014,12,2,10,2018-10-10,0,,31.39742815,-0.018497331
2.2,-3,68,99270,872,9999,278.1432402,670,2,126,72,85,18,3,12,7,8,0,0,0,0.95,13,2,10,2018-10-10,0,,26.09253411,0.819072764
2.3,-3.2,67,99170,810,9999,278.34519,616,0,122,68,84,19,1,13,6,8,0,0,0,0.975703227,14,2,10,2018-10-10,0,,24.87940635,-0.250633783
2.1,-3,69,99110,686,9999,273.3856026,492,0,75,53,70,18,1,16,3,7,0,0,0,0.95,15,2,10,2018-10-10,0,,25.26029848,0.127211622
2,-2.8,70,99080,508,9999,273.1866711,345,6,106,39,71,13,36,14,8,7,0,0,0,0.95,16,2,10,2018-10-10,0,,23.95359507,-0.924280426
2.1,-2.7,71,99060,288,9999,273.683519,176,0,50,17,42,8,36,16,8,7,0,0,0,0.3,17,2,10,2018-10-10,0,,32.66429853,0.948470015
0.8,-1.7,84,99060,56,9999,269.5189263,20,0,20,2,3,2,35,17,9,7,0,0,0,0.1,18,2,10,2018-10-10,0,,43.44528821,-0.511568238
-0.1,-1.7,89,99050,0,9999,265.9926494,0,0,0,0,0,0,34,15,9,7,0,0,0,0.1,19,2,10,2018-10-10,0,,46.21977447,0.785878402
-0.3,-1.8,90,99010,0,9999,269.3401837,0,0,0,0,0,0,35,15,6,8,0,0,0,0.1,20,2,10,2018-10-10,0,,48.67973131,-0.999888179
-0.3,-3.2,81,98990,0,9999,263.7776007,0,0,0,0,0,0,34,13,8,7,0,0,0,0.1,21,2,10,2018-10-10,0,,49.40504493,-0.75812795
-0.7,-2.6,86,98930,0,9999,266.9904948,0,0,0,0,0,0,33,11,4,8,0,0,0,0.05,22,2,10,2018-10-10,0,,0,0
-0.5,-3.7,79,98880,0,9999,262.5255416,0,0,0,0,0,0,35,12,9,7,0,0,0,0.05,23,2,10,2018-10-10,0,,0,0
-0.3,-4.7,72,98890,0,9999,262.3334395,0,0,0,0,0,0,34,12,0,7,0,0,0,0,0,3,10,2018-10-10,0,,0,0
-0.5,-4.9,72,98860,0,9999,258.360376,0,0,0,0,0,0,32,14,6,6,0,0,0,0,1,3,10,2018-10-11,0,,0,0
-0.6,-4.9,73,98860,0,9999,265.1448067,0,0,0,0,0,0,33,12,4,8,0,0,0,0,2,3,10,2018-10-11,0,,0,0
-0.7,-5,73,98830,0,9999,260.5095417,0,0,0,0,0,0,34,11,5,7,0,0,0,0,3,3,10,2018-10-11,0,,0,0
-0.9,-5.6,70,98830,0,9999,256.1831972,0,0,0,0,0,0,32,12,1,6,0,0,0,0,4,3,10,2018-10-11,0,,0,0
-1.1,-5.6,72,98850,0,9999,255.4308242,0,0,0,0,0,0,32,10,6,6,0,0,0,0,5,3,10,2018-10-11,0,,8.159045465,0.953827783
-1.3,-5.9,70,98840,0,9999,254.3968761,0,0,0,0,0,0,33,12,9,6,0,0,0,0.1,6,3,10,2018-10-11,0,,33.1561519,0.985681203
-1.4,-6.3,69,98840,31,9999,256.6017283,7,0,0,0,0,0,32,10,4,7,0,0,0,0.2,7,3,10,2018-10-11,0,,72.00571316,0.248293193
-1.4,-6.5,68,98880,248,9999,253.4559691,147,0,3,5,0,5,32,11,4,6,0,0,0,0.95,8,3,10,2018-10-11,0,,49.74523467,-0.497095157
-1.1,-6.3,68,98900,472,9999,257.7373418,325,0,11,11,0,11,33,8,9,7,0,0,0,0.95,9,3,10,2018-10-11,0,,45.59026543,0.999309203
-0.8,-6.1,67,98920,657,9999,259.0694785,481,0,26,11,0,11,33,9,1,7,0,0,0,0.975703227,10,3,10,2018-10-11,0,,43.02733927,-0.816289411
-0.6,-6.4,65,98930,790,9999,259.5416852,597,0,75,20,0,20,32,12,5,7,0,0,0,0.95,11,3,10,2018-10-11,0,,40.08298809,0.68726442
-0.5,-6.6,63,98930,861,9999,252.5666619,659,0,98,27,1,26,33,11,0,4,0,0,0,0.513528014,12,3,10,2018-10-11,0,,40.67576095,0.164196644
-0.2,-6.8,61,98910,866,9999,253.4912645,662,0,66,37,4,34,33,11,9,4,0,0,0,0.95,13,3,10,2018-10-11,0,,36.56239573,-0.907257266
-0.1,-6.4,62,98910,803,9999,254.2424816,605,6,135,34,8,30,32,10,7,4,0,0,0,0.975703227,14,3,10,2018-10-11,0,,34.19873576,0.351135388
-0.2,-6,65,98900,679,9999,261.4584467,497,28,133,51,53,25,32,10,9,7,0,0,0,0.95,15,3,10,2018-10-11,0,,32.02020749,0.568170513
0.2,-6,63,98900,500,9999,262.9953033,344,0,55,37,69,12,33,11,4,7,0,0,0,0.95,16,3,10,2018-10-11,0,,31.31586651,-0.099893142
0.3,-5.7,64,98880,280,9999,256.402717,169,0,19,17,42,8,31,6,0,4,0,0,0,0.3,17,3,10,2018-10-11,0,,38.44513512,0.678723654
-0.1,-5.2,69,98900,51,9999,255.3770499,13,0,7,2,0,2,27,4,9,4,0,0,0,0.1,18,3,10,2018-10-11,0,,45.99576805,0.903609222
-0.4,-5.6,68,98910,0,9999,253.8799866,0,0,0,0,0,0,28,7,5,4,0,0,0,0.1,19,3,10,2018-10-11,0,,46.74417963,0.370651303
-0.7,-6.1,67,98910,0,9999,252.2955566,0,0,0,0,0,0,28,6,6,4,0,0,0,0.1,20,3,10,2018-10-11,0,,48.77913479,-0.996436331
-1,-6.5,66,98910,0,9999,250.811626,0,0,0,0,0,0,26,7,0,4,0,0,0,0.1,21,3,10,2018-10-11,0,,50.3654751,0.099826096
-1,-6.6,66,98880,0,9999,250.7180573,0,0,0,0,0,0,29,3,8,4,0,0,0,0.05,22,3,10,2018-10-11,0,,0,0
-0.9,-6.9,64,98850,0,9999,250.8056332,0,0,0,0,0,0,30,4,1,4,0,0,0,0.05,23,3,10,2018-10-11,0,,0,0
-0.8,-6.7,64,98850,0,9999,251.3623976,0,0,0,0,0,0,27,4,6,4,0,0,0,0,0,4,10,2018-10-11,0,,0,0
-1.9,-7.2,67,98860,0,9999,246.8614156,0,0,0,0,0,0,23,6,0,4,0,0,0,0,1,4,10,2018-10-12,0,,0,0
-1.8,-7.2,67,98860,0,9999,235.1128403,0,0,0,0,0,0,26,5,9,0,0,0,0,0,2,4,10,2018-10-12,0,,0,0
-2.8,-7.7,69,98830,0,9999,231.2295032,0,0,0,0,0,0,24,4,4,0,0,0,0,0,3,4,10,2018-10-12,0,,0,0
-4,-8.2,72,98790,0,9999,226.7212195,0,0,0,0,0,0,22,7,7,0,0,0,0,0,4,4,10,2018-10-12,0,,0,0
-4.8,-8.4,76,98770,0,9999,223.8668298,0,0,0,0,0,0,22,6,0,0,0,0,0,0,5,4,10,2018-10-12,0,,5.582722292,-0.644571752
-5.2,-8.5,78,98700,0,9999,222.4500781,0,0,0,0,0,0,22,5,2,0,0,0,0,0.1,6,4,10,2018-10-12,0,,31.99080767,0.543735035
-5.2,-7.9,81,98680,29,9999,222.9548896,2,0,0,0,0,0,20,3,3,0,0,0,0,0.2,7,4,10,2018-10-12,0,,79.98067068,-0.991569413
-5,-7.7,81,98610,243,9999,223.7901892,43,175,15,11,17,8,21,7,2,0,0,0,0,0.95,8,4,10,2018-10-12,0,,55.44871123,-0.891187643
-4.5,-7.5,80,98580,467,9999,225.634597,55,678,39,32,55,13,20,6,7,0,0,0,0,0.95,9,4,10,2018-10-12,0,,46.56290401,0.532021159
-3.6,-7.4,75,98530,652,9999,228.7610309,184,821,51,49,75,14,20,9,8,0,0,0,0,0.975703227,10,4,10,2018-10-12,0,,40.37267009,0.451132951
4.181646655,-2.706941109,64.70474557,98892.62321,784,9999,247.8479895,320,891,60,63,88,13,20.67114643,6.538021727,3,0,0,0,0,0.95,11,4,10,2018-10-12,0,,21.84714355,0.143507825
4.181646655,-2.706941109,64.70474557,98892.62321,855,9999,247.8479895,386,917,65,70,91,14,20.67114643,6.538021727,9,0,0,0,0,0.513528014,12,4,10,2018-10-12,0,,14.12691965,0.999947497
4.181646655,-2.706941109,64.70474557,98892.62321,859,9999,247.8479895,665,920,69,70,90,14,20.67114643,6.538021727,5,0,0,0,0,0.95,13,4,10,2018-10-12,0,,7.246749594,0.82123055
5.2,-4.3,50,98120,796,9999,263.1586938,573,822,91,66,87,15,21,10,6,0,0,0,0,0.975703227,14,4,10,2018-10-12,0,,4.845133918,-0.991202321
6.1,-3.8,49,98020,672,9999,267.0692576,474,738,96,51,67,18,20,4,4,0,0,0,0,0.95,15,4,10,2018-10-12,0,,3.101510512,0.04007141
5.9,-3.9,49,97940,493,9999,279.9221825,346,250,148,37,68,12,21,8,4,4,0,0,0,0.95,16,4,10,2018-10-12,0,,3.971045109,-0.737561736
5.2,-4,51,97830,273,9999,277.0210761,168,101,95,16,43,7,20,6,6,4,0,0,0,0.3,17,4,10,2018-10-12,0,,10.31810318,-0.779160381
4.5,-4.3,53,97790,46,9999,273.9420534,10,9,31,2,2,1,21,6,4,4,0,0,0,0.1,18,4,10,2018-10-12,0,,15.75765014,-0.04966643
3.2,-2.8,65,97690,0,9999,277.9863222,0,0,0,0,0,0,20,6,4,7,0,0,0,0.1,19,4,10,2018-10-12,0,,18.50065365,-0.341866425
3.3,-2.5,66,97660,0,9999,278.6920522,0,0,0,0,0,0,20,6,7,7,0,0,0,0.1,20,4,10,2018-10-12,0,,22.38336758,-0.382239855
3.5,-2.2,66,97600,0,9999,279.8033204,0,0,0,0,0,0,20,6,3,7,0,0,0,0.1,21,4,10,2018-10-12,0,,23.95826456,-0.922487946
3.9,-1.7,67,97530,0,9999,281.9339108,0,0,0,0,0,0,20,8,9,7,0,0,0,0.05,22,4,10,2018-10-12,0,,0,0
3.9,-0.9,71,97470,0,9999,279.4867067,0,0,0,0,0,0,21,10,8,6,0,0,0,0.05,23,4,10,2018-10-12,0,,0,0
3.7,-0.3,75,97430,0,9999,282.5334779,0,0,0,0,0,0,19,6,2,7,0,0,0,0,0,5,10,2018-10-12,0,,0,0
3.5,1.4,87,97360,0,9999,283.4189106,0,0,0,0,0,0,19,3,5,7,0,0,0,0,1,5,10,2018-10-13,0,,0,0
2.8,1.3,90,97280,0,9999,272.7267,0,0,0,0,0,0,26,2,2,4,0,0,0,0,2,5,10,2018-10-13,0,,0,0
3,1.7,91,97190,0,9999,273.903792,0,0,0,0,0,0,12,1,5,4,0,0,0,0,3,5,10,2018-10-13,0,,0,0
2.8,1.2,89,97110,0,9999,280.3621218,0,0,0,0,0,0,24,2,1,7,0,0,0,0,4,5,10,2018-10-13,0,,0,0
2.9,1.3,89,97060,0,9999,280.8679232,0,0,0,0,0,0,20,3,9,7,0,0,0,0,5,5,10,2018-10-13,0,,0,0
3.1,1.6,90,97090,0,9999,274.2045965,0,0,0,0,0,0,20,4,9,4,0,0,0,0.1,6,5,10,2018-10-13,0,,6.882636055,0.564189071
2.7,1.6,92,97100,26,9999,277.119816,2,0,0,0,0,0,22,3,5,6,0,0,0,0.2,7,5,10,2018-10-13,0,,38.29452976,0.560854803
2.8,1.7,93,97120,237,9999,285.3284047,122,0,2,5,0,5,22,6,9,8,0,0,0,0.95,8,5,10,2018-10-13,0,,33.35590498,0.932622793
3.3,2.1,92,97220,462,9999,287.8066742,315,0,17,30,38,18,31,8,7,8,0,0,0,0.95,9,5,10,2018-10-13,0,,31.62786515,0.210355531
0.9,-0.7,90,97430,646,9999,270.8828054,245,0,60,41,36,24,32,13,8,7,0,0,0,0.975703227,10,5,10,2018-10-13,0,,34.8215579,-0.260981414
0.2,-2.8,80,97610,778,9999,258.7657422,584,7,113,61,63,25,32,20,0,4,0,0,0,0.95,11,5,10,2018-10-13,0,,39.51885733,0.969171869
0.1,-2.2,84,97750,848,9999,270.5332409,644,0,60,46,19,34,32,10,5,8,0,0,0,0.513528014,12,5,10,2018-10-13,0,,43.21143541,-0.696753633
1.1,-4.5,66,97830,852,9999,267.9592004,648,44,209,65,61,26,32,14,2,7,0,0,0,0.95,13,5,10,2018-10-13,0,,38.14295797,0.429416096
1.2,-5.4,61,97930,789,9999,260.0856749,593,52,195,63,65,25,32,11,3,4,0,0,0,0.975703227,14,5,10,2018-10-13,0,,35.30581502,-0.680390849
2.2,-5.3,57,98010,665,9999,263.9981934,484,47,164,29,8,25,31,11,7,4,0,0,0,0.95,15,5,10,2018-10-13,0,,33.314681,0.946702022
2.4,-5.8,55,98090,486,9999,264.276627,332,0,67,24,15,19,31,11,5,4,0,0,0,0.95,16,5,10,2018-10-13,0,,34.42310148,0.134013296
2.5,-5.3,57,98170,266,9999,265.151232,157,0,27,8,1,8,31,12,5,4,0,0,0,0.3,17,5,10,2018-10-13,0,,18.90743917,0.057850931
2.3,-4.8,59,98250,42,9999,264.8703371,9,0,9,1,0,1,30,7,7,4,0,0,0,0.1,18,5,10,2018-10-13,0,,0,0
2.3,-5,58,98330,0,9999,264.6751599,0,0,0,0,0,0,27,6,9,4,0,0,0,0.1,19,5,10,2018-10-13,0,,0,0
2.2,-4.6,60,98380,0,9999,264.6804491,0,0,0,0,0,0,26,7,0,4,0,0,0,0.1,20,5,10,2018-10-13,0,,0,0
2.1,-4.9,60,98440,0,9999,264.004196,0,0,0,0,0,0,25,8,3,4,0,0,0,0.1,21,5,10,2018-10-13,0,,0,0
1.6,-4.4,64,98500,0,9999,262.572639,0,0,0,0,0,0,24,7,9,4,0,0,0,0.05,22,5,10,2018-10-13,0,,0,0
1.6,-4.8,63,98500,0,9999,262.1866716,0,0,0,0,0,0,26,7,7,4,0,0,0,0.05,23,5,10,2018-10-13,0,,0,0
1.4,-5.2,62,98510,0,9999,261.0382511,0,0,0,0,0,0,26,7,6,4,0,0,0,0,0,6,10,2018-10-13,0,,0,0
1.1,-5.4,62,98560,0,9999,259.7064722,0,0,0,0,0,0,25,8,0,4,0,0,0,0,1,6,10,2018-10-14,0,,0,0
0.5,-6.3,60,98590,0,9999,244.0099686,0,0,0,0,0,0,25,6,7,0,0,0,0,0,2,6,10,2018-10-14,0,,0,0
-0.7,-6.2,66,98650,0,9999,239.8449057,0,0,0,0,0,0,23,6,4,0,0,0,0,0,3,6,10,2018-10-14,0,,0,0
-0.5,-5.3,70,98690,0,9999,253.7892738,0,0,0,0,0,0,21,4,5,4,0,0,0,0,4,6,10,2018-10-14,0,,0,0
-0.3,-5.1,70,98680,0,9999,254.7232822,0,0,0,0,0,0,22,5,5,4,0,0,0,0,5,6,10,2018-10-14,0,,0,0
-0.3,-5.2,69,98720,0,9999,254.6292406,0,0,0,0,0,0,22,5,1,4,0,0,0,0.1,6,6,10,2018-10-14,0,,0,0
-0.5,-5,71,98720,24,9999,254.0705718,5,0,0,0,0,0,22,6,3,4,0,0,0,0.1,7,6,10,2018-10-14,0,,0,0
-0.6,-4.9,73,98780,232,9999,253.791388,116,35,3,8,5,7,24,4,0,4,0,0,0,0.3,8,6,10,2018-10-14,0,,0,0
-0.6,-4.8,73,98840,456,9999,253.8849117,310,0,32,14,1,13,25,3,9,4,0,0,0,0.3,9,6,10,2018-10-14,0,,0,0
-0.3,-4.5,73,98880,640,9999,255.2867955,466,0,54,9,0,9,23,2,8,4,0,0,0,0.308116808,10,6,10,2018-10-14,0,,0,0
0,-4.2,74,98920,772,9999,256.6945493,395,0,68,15,0,15,31,3,3,4,0,0,0,0.3,11,6,10,2018-10-14,0,,0,0
0.6,-3.7,73,98950,842,9999,259.4329762,522,0,111,13,0,13,1,6,3,4,0,0,0,0.102705603,12,6,10,2018-10-14,0,,0,0
0.8,-4.1,69,98980,846,9999,259.8118874,353,22,190,13,0,13,36,6,0,4,0,0,0,0.1,13,6,10,2018-10-14,0,,0,0
1,-3.3,73,98960,783,9999,261.3345019,326,0,84,16,0,16,33,8,6,4,0,0,0,0.102705603,14,6,10,2018-10-14,0,,0,0
1,-3.5,72,98970,657,9999,261.1440509,314,0,115,9,0,9,36,9,2,4,0,0,0,0.1,15,6,10,2018-10-14,0,,0,0
1.4,-3.8,68,99010,479,9999,262.384707,69,0,105,6,0,6,36,9,3,4,0,0,0,0.1,16,6,10,2018-10-14,0,,0,0
1,-3.8,70,99030,259,9999,260.8581091,86,0,42,3,0,3,33,9,9,4,0,0,0,0.05,17,6,10,2018-10-14,0,,0,0
0.2,-3.4,77,99070,38,9999,258.2016601,8,0,13,0,0,0,1,3,5,4,0,0,0,0.05,18,6,10,2018-10-14,0,,0,0
0.6,-2.8,78,99110,0,9999,260.2845393,0,0,0,0,0,0,31,3,5,4,0,0,0,0,19,6,10,2018-10-14,0,,0,0
0.3,-1.5,88,99180,0,9999,260.3644937,0,0,0,0,0,0,32,8,1,4,0,0,0,0,20,6,10,2018-10-14,0,,0,0
0,-2.5,83,99220,0,9999,258.289589,0,0,0,0,0,0,33,8,1,4,0,0,0,0,21,6,10,2018-10-14,0,,0.955499743,0.816602294
-0.7,-3.6,81,99250,0,9999,254.6302341,0,0,0,0,0,0,33,11,0,4,0,0,0,0,22,6,10,2018-10-14,0,,2.573444604,0.538071965
-1,-3.9,81,99270,0,9999,253.2321689,0,0,0,0,0,0,33,9,9,4,0,0,0,0,23,6,10,2018-10-14,0,,2.747684646,0.383800054
-1.1,-3.7,82,99290,0,9999,253.0449276,0,0,0,0,0,0,32,7,9,4,0,0,0,0,0,0,10,2018-10-14,0,,2.854530497,0.283135825
-1.3,-3.8,83,99290,0,9999,252.2090373,0,0,0,0,0,0,32,9,9,4,0,0,0,0,1,0,10,2018-10-15,0,,2.476057473,0.617480187
-2.1,-4.5,83,99250,0,9999,248.612992,0,0,0,0,0,0,33,6,2,4,0,0,0,0,2,0,10,2018-10-15,0,,3.280649514,-0.138609141
-2.4,-5.6,79,99220,0,9999,246.5109582,0,0,0,0,0,0,32,6,2,4,0,0,0,0,3,0,10,2018-10-15,0,,2.455357647,0.633628941
-2.5,-5.5,79,99170,0,9999,246.237948,0,0,0,0,0,0,28,5,6,4,0,0,0,0,4,0,10,2018-10-15,0,,3.092053052,0.049519341
-2.7,-6,78,99150,0,9999,245.0556187,0,0,0,0,0,0,26,4,8,4,0,0,0,0,5,0,10,2018-10-15,0,,14.12481286,0.999923689
-3.2,-7.1,74,99100,0,9999,242.2510714,0,0,0,0,0,0,23,9,7,4,0,0,0,0.05,6,0,10,2018-10-15,0,,49.9667124,-0.294344974
-3.5,-7.1,76,99030,22,9999,229.3588307,4,0,0,0,0,0,23,9,1,0,0,0,0,0.05,7,0,10,2018-10-15,0,,95.18506063,0.805951497
-5,-7.7,82,98990,226,9999,223.7901892,129,196,14,5,0,5,22,10,3,0,0,0,0,0.05,8,0,10,2018-10-15,0,,73.07351683,-0.729017713
-4.6,-7.8,79,98850,451,9999,225.0444964,238,627,40,11,0,11,21,9,6,0,0,0,0,0.05,9,0,10,2018-10-15,0,,61.78684344,-0.864929372
